dstport,protocol,tag
688,XTP,sv_55
452,I-NLSP,sv_5
184,MTP,sv_32
668,ISIS over IPv4,sv_18
951,SRP,sv_67
88,XNS-IDP,sv_49
338,,sv_99
848,IPv6-NoNxt,sv_90
627,WSN,sv_39
501,,sv_64
447,IPv6,sv_86
196,HMP,sv_33
454,CFTP,sv_20
323,PNNI,sv_30
96,Min-IPv4,sv_81
78,IPv6-NoNxt,sv_26
693,MICP (deprecated),sv_31
186,VISA,sv_70
60,NSH,sv_9
1001,IDRP,sv_77
965,IATP,sv_76
599,WSN,sv_25
934,,sv_80
837,ISO-TP4,sv_31
823,DDX,sv_48
518,IPX-in-IP,sv_59
61,VRRP,sv_59
879,EMCON,sv_8
11,SWIPE (deprecated),sv_61
436,IPTM,sv_40
288,BNA,sv_76
101,DCCP,sv_90
398,RDP,sv_57
328,IPv6-Opts,sv_85
766,SPS,sv_82
408,RDP,sv_41
892,SECURE-VMTP,sv_38
438,SPS,sv_32
943,KRYPTOLAN,sv_62
221,IPLT,sv_45
587,CPHB,sv_6
348,NSH,sv_44
531,FIRE,sv_85
894,MERIT-INP,sv_44
386,LEAF-2,sv_81
347,SAT-MON,sv_5
129,ETHERIP,sv_43
655,SCTP,sv_54
825,XTP,sv_81
850,UDP,sv_32
489,CFTP,sv_44
195,ARGUS (deprecated),sv_33
470,IPv6-ICMP,sv_81
236,,sv_62
212,DCCP,sv_39
440,AH,sv_94
477,IDPR-CMTP,sv_21
744,,sv_10
151,SECURE-VMTP,sv_84
146,IPv6-Route,sv_55
76,FC,sv_93
634,UTI,sv_48
138,PUP,sv_83
356,BBN-RCC-MON,sv_57
753,AX.25,sv_7
293,A/N,sv_88
108,Homa,sv_10
416,SNP,sv_86
255,ISIS over IPv4,sv_34
967,TP++,sv_62
188,SDRP,sv_13
363,MFE-NSP,sv_67
276,VISA,sv_35
361,BBN-RCC-MON,sv_95
807,IATP,sv_73
615,ESP,sv_38
1006,WSN,sv_76
442,IDPR-CMTP,sv_55
549,Ethernet,sv_22
590,BBN-RCC-MON,sv_57
33,IL,sv_29
458,STP,sv_29
962,EIGRP,sv_75
571,ISO-IP,sv_77
156,SUN-ND,sv_65
917,IPX-in-IP,sv_89
9,IRTP,sv_37
802,PUP,sv_94
925,ARIS,sv_71
916,IDRP,sv_13
812,TCF,sv_1
725,VINES,sv_52
691,IPv6-NoNxt,sv_73
117,CRTP,sv_1
19,,sv_98
504,,sv_19
507,TLSP,sv_11
711,BIT-EMU,sv_18
646,CRTP,sv_92
419,Min-IPv4,sv_25
358,MERIT-INP,sv_75
252,ARIS,sv_93
144,BR-SAT-MON,sv_10
615,,sv_58
771,3PC,sv_14
175,,sv_59
879,NSFNET-IGP,sv_80
519,I-NLSP,sv_29
115,CPNX,sv_16
188,WSN,sv_3
153,PIM,sv_62
56,MUX,sv_66
574,RSVP-E2E-IGNORE,sv_95
757,VRRP,sv_69
820,DCN-MEAS,sv_44
809,IL,sv_69
604,PNNI,sv_5
165,,sv_85
375,TCF,sv_6
502,FIRE,sv_75
197,GRE,sv_89
109,IPv6,sv_66
605,TCF,sv_26
949,DGP,sv_82
740,STP,sv_12
464,Reserved,sv_37
399,TRUNK-1,sv_32
161,IPv6-Opts,sv_65
88,DCN-MEAS,sv_56
283,NSFNET-IGP,sv_12
568,L2TP,sv_87
133,manet,sv_96
80,AGGFRAG,sv_85
366,IPv6-NoNxt,sv_86
656,I-NLSP,sv_34
950,,sv_86
22,XNS-IDP,sv_76
895,IDPR-CMTP,sv_74
639,MICP (deprecated),sv_71
152,IPv6,sv_8
234,ISO-IP,sv_11
315,DCCP,sv_47
965,CPHB,sv_21
606,WB-EXPAK,sv_15
22,Compaq-Peer,sv_78
797,AH,sv_97
811,IPv6-Opts,sv_57
196,ST,sv_46
53,PUP,sv_21
971,HOPOPT,sv_12
968,FC,sv_35
420,VRRP,sv_1
145,,sv_24
287,CHAOS,sv_27
71,manet,sv_41
17,RDP,sv_46
316,IPPC,sv_90
275,FC,sv_87
689,IDPR-CMTP,sv_64
505,PNNI,sv_97
426,TRUNK-1,sv_38
1003,SM (deprecated),sv_9
692,TRUNK-2,sv_39
573,Homa,sv_87
59,EIGRP,sv_93
278,ETHERIP,sv_5
803,,sv_37
1000,IDRP,sv_1
460,PTP,sv_68
395,,sv_72
959,PUP,sv_64
239,manet,sv_11
35,LEAF-1,sv_90
767,XTP,sv_59
564,EGP,sv_80
922,IPv6-Frag,sv_49
33,WESP,sv_48
822,Shim6,sv_36
868,WESP,sv_14
595,NETBLT,sv_25
602,Mobility Header,sv_20
926,VMTP,sv_36
93,IDPR-CMTP,sv_42
906,MPLS-in-IP,sv_82
182,OSPFIGP,sv_48
906,SCPS,sv_93
215,A/N,sv_23
60,MFE-NSP,sv_13
423,XTP,sv_5
178,UDPLite,sv_9
321,Mobility Header,sv_6
226,PNNI,sv_55
33,SMP,sv_97
10,EIGRP,sv_16
116,PRM,sv_57
131,UDP,sv_32
42,IPIP,sv_21
117,TRUNK-2,sv_57
441,IL,sv_99
211,MPLS-in-IP,sv_61
850,IPv4,sv_24
477,FIRE,sv_75
331,FC,sv_48
528,Reserved,sv_55
970,3PC,sv_56
549,SKIP,sv_65
896,SCTP,sv_36
766,ETHERIP,sv_43
551,DCN-MEAS,sv_49
5,HIP,sv_60
232,DGP,sv_86
874,IPComp,sv_30
399,,sv_87
676,FC,sv_85
319,IPv6-Route,sv_92
905,IPv6-Opts,sv_35
1010,BIT-EMU,sv_92
162,Shim6,sv_67
120,L2TP,sv_92
121,PRM,sv_57
507,IPX-in-IP,sv_66
175,IDRP,sv_33
494,GMTP,sv_40
328,SDRP,sv_40
385,VISA,sv_23
431,I-NLSP,sv_60
100,AX.25,sv_29
468,TRUNK-1,sv_67
847,BBN-RCC-MON,sv_52
365,I-NLSP,sv_63
623,SRP,sv_7
822,VMTP,sv_43
966,SPS,sv_4
921,VMTP,sv_17
307,SAT-MON,sv_65
662,OSPFIGP,sv_66
215,Mobility Header,sv_77
990,HIP,sv_33
414,PRM,sv_89
127,IPv4,sv_84
392,IPComp,sv_92
318,EGP,sv_54
580,PVP,sv_76
690,DCN-MEAS,sv_17
717,ARIS,sv_63
508,IPTM,sv_1
246,MFE-NSP,sv_98
983,TCP,sv_9
655,VINES,sv_8
730,SWIPE (deprecated),sv_76
357,ROHC,sv_92
198,Min-IPv4,sv_73
715,TP++,sv_37
867,ETHERIP,sv_49
821,PIM,sv_38
804,Ethernet,sv_37
224,IRTP,sv_68
844,3PC,sv_72
951,NETBLT,sv_21
713,DCN-MEAS,sv_96
334,BNA,sv_72
577,XNS-IDP,sv_63
308,CPNX,sv_61
889,,sv_92
407,CPHB,sv_51
803,IPLT,sv_30
832,IFMP,sv_85
948,CBT,sv_62
463,SRP,sv_35
680,MFE-NSP,sv_5
333,IPv4,sv_35
853,Mobility Header,sv_66
119,XNS-IDP,sv_33
436,AGGFRAG,sv_50
782,IPLT,sv_60
954,SECURE-VMTP,sv_30
360,SAT-MON,sv_99
720,SAT-MON,sv_54
776,CFTP,sv_80
891,VISA,sv_83
933,IDRP,sv_18
165,I-NLSP,sv_15
0,,sv_11
406,SCC-SP,sv_39
52,HMP,sv_17
753,IATP,sv_91
708,PUP,sv_51
498,Mobility Header,sv_24
629,VMTP,sv_60
854,HOPOPT,sv_57
386,SCPS,sv_28
753,CPNX,sv_11
312,IATP,sv_20
734,SM (deprecated),sv_49
584,VMTP,sv_54
478,IPIP,sv_7
118,,sv_9
785,BIT-EMU,sv_86
433,MTP,sv_6
815,HIP,sv_81
382,IPX-in-IP,sv_96
392,HOPOPT,sv_96
621,CBT,sv_49
258,IATP,sv_48
621,PNNI,sv_1
241,I-NLSP,sv_70
866,PGM,sv_31
820,EMCON,sv_28
857,IGMP,sv_6
985,IDPR,sv_52
977,VRRP,sv_11
217,IPTM,sv_5
494,Shim6,sv_37
504,GGP,sv_19
295,GRE,sv_7
356,ENCAP,sv_84
295,HOPOPT,sv_27
226,UTI,sv_18
1009,EIGRP,sv_70
653,CPHB,sv_42
806,WSN,sv_91
208,HIP,sv_10
67,CBT,sv_3
764,RSVP-E2E-IGNORE,sv_29
465,,sv_36
918,AX.25,sv_83
94,Homa,sv_48
557,ROHC,sv_54
230,PUP,sv_78
196,ROHC,sv_5
685,FC,sv_56
775,MTP,sv_97
373,ESP,sv_19
354,MERIT-INP,sv_89
590,RDP,sv_18
691,DDX,sv_73
945,TP++,sv_95
770,IPTM,sv_23
190,VISA,sv_22
54,SRP,sv_11
450,STP,sv_78
579,SWIPE (deprecated),sv_29
580,ISO-TP4,sv_9
90,OSPFIGP,sv_46
986,PRM,sv_55
906,SPS,sv_93
271,GGP,sv_67
807,WSN,sv_40
843,NSH,sv_19
917,BR-SAT-MON,sv_98
15,PRM,sv_11
558,DGP,sv_20
93,XNS-IDP,sv_97
494,EIGRP,sv_46
11,CFTP,sv_3
236,WB-MON,sv_31
443,NVP-II,sv_13
418,Homa,sv_19
606,PGM,sv_76
675,SRP,sv_65
171,IPPC,sv_72
501,WSN,sv_82
746,NETBLT,sv_62
481,A/N,sv_46
744,LEAF-1,sv_88
811,3PC,sv_4
859,VMTP,sv_27
377,IPv6,sv_91
438,ST,sv_50
377,GMTP,sv_3
578,MPLS-in-IP,sv_53
269,TCF,sv_24
663,MFE-NSP,sv_59
517,NVP-II,sv_57
250,FIRE,sv_99
889,IPComp,sv_59
829,AX.25,sv_99
591,,sv_36
174,,sv_50
29,BIT-EMU,sv_94
91,UDP,sv_79
165,SSCOPMCE,sv_38
672,STP,sv_60
583,QNX,sv_90
273,UTI,sv_46
800,CBT,sv_6
655,IPX-in-IP,sv_21
1022,Shim6,sv_33
108,RDP,sv_95
466,ROHC,sv_38
955,L2TP,sv_64
455,VMTP,sv_20
714,XNET,sv_21
495,ARGUS (deprecated),sv_51
1010,CRTP,sv_67
21,SECURE-VMTP,sv_9
459,Ethernet,sv_8
400,MUX,sv_55
488,IPv4,sv_74
740,IATP,sv_78
256,ESP,sv_44
383,SSCOPMCE,sv_3
684,IFMP,sv_72
425,BIT-EMU,sv_21
758,IL,sv_5
65,MUX,sv_22
964,IRTP,sv_17
101,GGP,sv_76
586,IGMP,sv_48
13,PIM,sv_58
1007,A/N,sv_67
3,,sv_2
466,PTP,sv_92
233,IFMP,sv_37
551,IPv6-Frag,sv_27
454,KRYPTOLAN,sv_25
487,L2TP,sv_28
87,IPv6-Opts,sv_32
217,XNS-IDP,sv_10
505,,sv_64
608,SDRP,sv_39
120,STP,sv_33
690,VISA,sv_75
491,OSPFIGP,sv_22
590,TRUNK-1,sv_78
410,LARP,sv_97
513,,sv_13
755,SDRP,sv_86
272,AH,sv_3
272,BIT-EMU,sv_54
738,CBT,sv_53
534,,sv_76
477,CBT,sv_2
745,SECURE-VMTP,sv_41
232,CPNX,sv_14
887,LEAF-2,sv_5
242,TLSP,sv_98
469,,sv_53
811,,sv_68
817,,sv_89
527,Shim6,sv_27
462,SSCOPMCE,sv_14
429,NETBLT,sv_62
362,EMCON,sv_7
209,IPv6-Opts,sv_64
489,VMTP,sv_61
774,PGM,sv_82
638,PUP,sv_1
462,SM (deprecated),sv_60
533,UTI,sv_3
749,SDRP,sv_20
426,KRYPTOLAN,sv_17
487,MFE-NSP,sv_46
211,,sv_46
556,NETBLT,sv_79
256,WB-MON,sv_68
387,manet,sv_57
901,IDPR,sv_31
951,HMP,sv_72
466,SCTP,sv_52
520,UDPLite,sv_18
256,SWIPE (deprecated),sv_62
816,DDP,sv_18
933,TRUNK-2,sv_32
265,IPX-in-IP,sv_72
90,IPv6-Frag,sv_11
563,Homa,sv_82
515,TLSP,sv_46
152,IDPR-CMTP,sv_14
511,TCF,sv_48
243,IL,sv_69
756,GGP,sv_73
414,TP++,sv_97
373,PNNI,sv_12
844,IDPR-CMTP,sv_32
295,IPv6-ICMP,sv_62
274,IDPR,sv_35
232,XNS-IDP,sv_18
918,manet,sv_78
811,IATP,sv_62
44,WB-MON,sv_70
877,IPPC,sv_9
340,SECURE-VMTP,sv_99
163,UTI,sv_19
399,EIGRP,sv_11
297,IPv6-Route,sv_43
898,IPv6-Frag,sv_66
920,CPHB,sv_15
34,GRE,sv_36
776,AGGFRAG,sv_1
990,PIPE,sv_82
37,UDP,sv_24
65,MPLS-in-IP,sv_5
164,VMTP,sv_25
361,GRE,sv_35
190,RVD,sv_36
956,EMCON,sv_6
237,,sv_16
831,NVP-II,sv_17
360,LEAF-1,sv_88
263,VMTP,sv_28
614,AX.25,sv_46
385,MICP (deprecated),sv_43
6,,sv_12
610,SPS,sv_51
274,IPLT,sv_21
670,DSR,sv_43
568,TLSP,sv_8
289,SDRP,sv_64
558,I-NLSP,sv_28
454,3PC,sv_44
939,DDX,sv_25
249,UDP,sv_35
714,IPTM,sv_3
212,CRUDP,sv_6
990,DDP,sv_59
995,EGP,sv_97
271,,sv_82
514,Compaq-Peer,sv_9
76,PIPE,sv_51
3,NSH,sv_97
175,IGP,sv_50
818,MICP (deprecated),sv_54
125,AGGFRAG,sv_77
262,BR-SAT-MON,sv_77
347,TRUNK-1,sv_28
673,IFMP,sv_74
392,3PC,sv_48
758,I-NLSP,sv_79
345,SECURE-VMTP,sv_59
324,VRRP,sv_70
736,ST,sv_15
366,,sv_44
386,LEAF-1,sv_70
751,DDX,sv_44
711,WESP,sv_18
850,SSCOPMCE,sv_66
191,IPComp,sv_80
553,DDX,sv_90
799,GRE,sv_27
113,IPTM,sv_7
1010,XTP,sv_18
780,IPv6-Route,sv_62
417,IPTM,sv_22
702,XTP,sv_32
59,IFMP,sv_25
159,XNET,sv_41
563,DDP,sv_53
146,ETHERIP,sv_8
504,VMTP,sv_40
56,IFMP,sv_71
640,IPPC,sv_78
795,Mobility Header,sv_8
308,CRTP,sv_80
918,DDX,sv_74
247,CPHB,sv_50
867,CPNX,sv_16
646,IDPR-CMTP,sv_70
671,TCP,sv_84
187,Homa,sv_96
814,,sv_57
72,TRUNK-2,sv_79
602,,sv_33
650,CHAOS,sv_15
476,IPv6,sv_39
260,Min-IPv4,sv_66
179,ETHERIP,sv_18
158,I-NLSP,sv_90
714,Shim6,sv_84
845,HMP,sv_13
409,DCCP,sv_89
259,PTP,sv_33
514,ROHC,sv_79
846,VINES,sv_24
68,PGM,sv_86
645,CHAOS,sv_58
812,A/N,sv_60
17,SECURE-VMTP,sv_58
505,EGP,sv_79
710,UDPLite,sv_12
421,IDRP,sv_92
63,FC,sv_21
867,ISIS over IPv4,sv_72
345,HIP,sv_66
122,,sv_27
31,SCTP,sv_69
328,EIGRP,sv_64
772,MPLS-in-IP,sv_19
538,IPv6-Route,sv_4
207,Shim6,sv_11
229,CRUDP,sv_32
746,SMP,sv_7
914,Sprite-RPC,sv_70
29,Reserved,sv_18
247,BBN-RCC-MON,sv_2
538,GMTP,sv_64
257,BIT-EMU,sv_40
674,SWIPE (deprecated),sv_14
767,,sv_61
1010,UDP,sv_99
483,NSH,sv_60
353,IPPC,sv_61
591,MUX,sv_15
62,,sv_8
165,ISO-IP,sv_48
278,,sv_44
66,RVD,sv_28
510,TCP,sv_67
589,PIPE,sv_18
490,,sv_93
740,CRUDP,sv_17
741,IPv6-Route,sv_99
764,BNA,sv_69
529,TCF,sv_65
177,MFE-NSP,sv_54
526,Ethernet,sv_8
938,DDP,sv_37
410,,sv_64
296,NSH,sv_11
448,DSR,sv_19
159,PNNI,sv_46
25,SDRP,sv_50
401,WB-MON,sv_88
765,VMTP,sv_20
784,SAT-MON,sv_3
510,Compaq-Peer,sv_70
784,KRYPTOLAN,sv_79
936,ISO-TP4,sv_63
911,ISO-TP4,sv_59
1022,ST,sv_40
840,,sv_24
984,UDPLite,sv_41
4,RSVP,sv_64
411,UDPLite,sv_63
251,SM (deprecated),sv_53
338,ENCAP,sv_19
184,SAT-EXPAK,sv_52
779,Shim6,sv_57
223,ST,sv_71
952,UDP,sv_35
589,PNNI,sv_42
896,Homa,sv_25
162,ISIS over IPv4,sv_66
676,,sv_95
461,ARIS,sv_48
68,L2TP,sv_56
27,WB-MON,sv_30
571,TCP,sv_63
502,UTI,sv_29
485,SCPS,sv_39
218,PUP,sv_61
497,CFTP,sv_26
367,EMCON,sv_40
155,,sv_67
379,SCC-SP,sv_68
617,IPIP,sv_43
126,WB-MON,sv_45
689,IFMP,sv_59
778,ARIS,sv_59
804,AH,sv_40
238,TCP,sv_63
708,TCP,sv_53
901,GRE,sv_5
451,SRP,sv_75
716,MFE-NSP,sv_87
202,QNX,sv_13
728,SCC-SP,sv_61
833,A/N,sv_91
622,Min-IPv4,sv_34
812,ETHERIP,sv_58
270,PVP,sv_44
104,CPHB,sv_19
999,PIPE,sv_57
217,IPIP,sv_78
694,,sv_13
780,,sv_88
512,SMP,sv_60
905,SKIP,sv_45
567,IPIP,sv_60
148,IGMP,sv_96
775,LARP,sv_12
138,STP,sv_45
314,IPCV,sv_43
418,,sv_60
94,UDPLite,sv_35
330,Min-IPv4,sv_54
628,TLSP,sv_98
1005,UDPLite,sv_47
363,KRYPTOLAN,sv_91
171,EIGRP,sv_84
579,VISA,sv_13
248,WSN,sv_77
353,GGP,sv_22
389,,sv_34
429,manet,sv_21
489,IPCV,sv_12
279,DSR,sv_89
316,Reserved,sv_13
101,IATP,sv_56
428,IPComp,sv_23
137,XNET,sv_63
92,MICP (deprecated),sv_11
531,SMP,sv_59
764,PIM,sv_67
139,IPLT,sv_49
447,HOPOPT,sv_92
390,TP++,sv_45
812,PRM,sv_9
899,ENCAP,sv_10
344,CRUDP,sv_5
151,EGP,sv_18
42,SCC-SP,sv_75
97,NSFNET-IGP,sv_49
233,,sv_38
811,IPTM,sv_47
11,UDP,sv_31
934,Min-IPv4,sv_12
898,MFE-NSP,sv_81
549,IDPR,sv_57
466,IPX-in-IP,sv_51
1019,L2TP,sv_88
622,IPv6-Opts,sv_24
40,Reserved,sv_28
962,WSN,sv_24
58,SPS,sv_66
812,MFE-NSP,sv_48
793,XTP,sv_61
257,ETHERIP,sv_71
505,MTP,sv_4
630,LARP,sv_83
74,Homa,sv_12
77,MUX,sv_80
540,Ethernet,sv_98
925,TCP,sv_65
328,IATP,sv_45
71,,sv_48
694,NARP,sv_98
65,XTP,sv_71
250,PRM,sv_23
110,,sv_10
912,VINES,sv_59
937,ICMP,sv_77
333,IPPC,sv_82
483,GMTP,sv_16
216,SCTP,sv_46
742,BIT-EMU,sv_84
182,WESP,sv_35
622,RVD,sv_33
967,XNET,sv_26
750,IPIP,sv_3
789,CFTP,sv_69
886,manet,sv_1
268,UDPLite,sv_82
762,SUN-ND,sv_80
200,UTI,sv_63
679,ISIS over IPv4,sv_68
178,Shim6,sv_44
856,ETHERIP,sv_34
97,SKIP,sv_51
226,NSH,sv_99
332,MICP (deprecated),sv_72
811,RSVP-E2E-IGNORE,sv_79
885,DGP,sv_59
187,CBT,sv_78
1,WB-EXPAK,sv_32
128,EMCON,sv_74
756,SPS,sv_34
259,SM (deprecated),sv_35
47,SKIP,sv_95
1022,AX.25,sv_70
104,Reserved,sv_46
285,SAT-EXPAK,sv_65
559,TP++,sv_33
954,ISO-TP4,sv_68
879,RSVP,sv_42
733,UDP,sv_54
483,IPv6-Route,sv_62
202,WB-EXPAK,sv_83
940,AH,sv_38
817,RSVP-E2E-IGNORE,sv_70
105,ISIS over IPv4,sv_43
294,ICMP,sv_88
547,GGP,sv_86
683,IL,sv_37
591,,sv_91
516,SUN-ND,sv_97
41,DCCP,sv_43
82,UDP,sv_9
871,STP,sv_60
578,Ethernet,sv_20
475,,sv_53
587,IPv4,sv_67
253,Homa,sv_99
109,SPS,sv_16
1019,ST,sv_58
593,MICP (deprecated),sv_78
78,IDRP,sv_38
679,3PC,sv_62
908,SCC-SP,sv_50
308,EGP,sv_68
758,CHAOS,sv_74
761,SKIP,sv_70
112,DDP,sv_35
170,SUN-ND,sv_93
889,SWIPE (deprecated),sv_82
829,A/N,sv_80
803,NSH,sv_37
361,I-NLSP,sv_15
178,EMCON,sv_55
335,IPIP,sv_61
689,ROHC,sv_19
579,,sv_2
208,MFE-NSP,sv_53
224,BR-SAT-MON,sv_11
693,PIPE,sv_91
77,IPComp,sv_20
1002,SM (deprecated),sv_54
46,HIP,sv_43
386,XNET,sv_86
181,SMP,sv_89
98,IGMP,sv_25
192,ISO-TP4,sv_42
336,SDRP,sv_84
385,DGP,sv_1
969,PIPE,sv_92
854,EGP,sv_50
612,GMTP,sv_49
292,IPTM,sv_82
618,IPv4,sv_68
615,,sv_24
263,XNET,sv_33
559,AGGFRAG,sv_50
765,SAT-MON,sv_69
613,LEAF-1,sv_33
979,IPCV,sv_10
789,WESP,sv_2
534,TCP,sv_14
274,Reserved,sv_88
73,UTI,sv_54
361,Homa,sv_20
875,UDP,sv_17
415,DDP,sv_84
479,SCPS,sv_27
961,FIRE,sv_92
1009,Min-IPv4,sv_48
206,VINES,sv_67
972,,sv_55
106,ESP,sv_99
281,LEAF-2,sv_40
81,Min-IPv4,sv_5
848,UTI,sv_83
597,EMCON,sv_15
825,Ethernet,sv_87
375,DGP,sv_38
435,TLSP,sv_88
975,TRUNK-1,sv_45
970,MUX,sv_36
743,VMTP,sv_41
373,UDPLite,sv_55
1014,SCC-SP,sv_10
408,HOPOPT,sv_87
109,VINES,sv_78
976,IPComp,sv_57
816,,sv_98
127,FC,sv_79
975,ARIS,sv_36
428,STP,sv_61
378,Reserved,sv_98
677,AGGFRAG,sv_89
82,TRUNK-2,sv_51
780,GMTP,sv_29
98,ESP,sv_12
615,,sv_59
460,SPS,sv_72
530,ISIS over IPv4,sv_54
480,Sprite-RPC,sv_92
364,TLSP,sv_32
988,SECURE-VMTP,sv_92
216,ARIS,sv_15
1021,3PC,sv_16
729,NETBLT,sv_30
245,,sv_5
249,IPComp,sv_74
314,I-NLSP,sv_26
830,QNX,sv_41
116,,sv_33
984,IATP,sv_25
388,IGMP,sv_9
245,Compaq-Peer,sv_37
46,WB-MON,sv_12
131,IPComp,sv_63
40,IPv6-Frag,sv_13
144,IPv6-Opts,sv_33
860,IDPR,sv_7
309,TRUNK-1,sv_42
929,TCF,sv_22
648,WB-MON,sv_38
494,,sv_65
490,SMP,sv_59
531,,sv_78
611,MPLS-in-IP,sv_24
807,MFE-NSP,sv_85
578,L2TP,sv_70
940,MERIT-INP,sv_5
731,SM (deprecated),sv_58
8,SCPS,sv_43
850,GRE,sv_87
550,BR-SAT-MON,sv_22
516,NSH,sv_73
1023,SCTP,sv_37
439,ST,sv_74
1004,IPv6-Frag,sv_68
974,I-NLSP,sv_84
543,WSN,sv_57
431,IPv6-NoNxt,sv_36
693,IPv6-Route,sv_28
822,MERIT-INP,sv_23
408,GRE,sv_99
232,ST,sv_86
254,GGP,sv_39
491,TP++,sv_26
193,VRRP,sv_26
119,PIPE,sv_45
56,SCTP,sv_6
251,BNA,sv_75
810,IL,sv_28
43,IPv6-ICMP,sv_20
779,UTI,sv_58
251,IDRP,sv_5
861,LEAF-1,sv_25
335,SDRP,sv_70
443,CPHB,sv_4
972,XNS-IDP,sv_81
657,CFTP,sv_74
744,GRE,sv_64
619,I-NLSP,sv_45
169,IFMP,sv_48
311,Min-IPv4,sv_15
880,RVD,sv_76
739,BIT-EMU,sv_14
482,Shim6,sv_60
388,CRTP,sv_82
1002,PGM,sv_60
32,TLSP,sv_61
687,XTP,sv_1
412,Homa,sv_23
994,FC,sv_64
566,PIM,sv_15
940,DSR,sv_16
123,LARP,sv_11
479,,sv_80
612,SSCOPMCE,sv_37
538,CRUDP,sv_69
480,ISO-TP4,sv_10
661,SCC-SP,sv_27
529,Mobility Header,sv_94
40,IPv4,sv_66
971,,sv_44
460,ISO-IP,sv_41
1017,MERIT-INP,sv_52
551,SAT-MON,sv_80
347,GRE,sv_52
813,PIPE,sv_36
602,PGM,sv_22
777,SM (deprecated),sv_54
837,WB-EXPAK,sv_33
672,ENCAP,sv_82
798,WSN,sv_60
704,,sv_17
334,FIRE,sv_12
813,MUX,sv_62
749,TP++,sv_2
597,CRTP,sv_1
419,SKIP,sv_60
169,SCPS,sv_93
310,ROHC,sv_95
329,IRTP,sv_78
61,SAT-EXPAK,sv_91
670,ISO-IP,sv_54
63,IFMP,sv_27
418,HIP,sv_88
873,manet,sv_1
683,IFMP,sv_78
154,DGP,sv_42
234,DCCP,sv_27
408,DSR,sv_39
490,DCCP,sv_82
20,GMTP,sv_54
858,DGP,sv_39
524,CFTP,sv_48
394,Reserved,sv_72
803,BR-SAT-MON,sv_58
26,IPv6-Route,sv_22
897,I-NLSP,sv_5
725,ESP,sv_26
127,Reserved,sv_24
412,I-NLSP,sv_85
685,ISO-IP,sv_52
9,EGP,sv_68
170,TLSP,sv_87
575,XNS-IDP,sv_73
26,DCN-MEAS,sv_78
823,TP++,sv_12
702,VINES,sv_45
593,VRRP,sv_46
408,AH,sv_40
918,TRUNK-2,sv_77
577,AGGFRAG,sv_8
532,IPv6-Frag,sv_19
803,SNP,sv_87
113,ISO-TP4,sv_56
539,BNA,sv_65
780,SPS,sv_8
697,SRP,sv_15
452,ARGUS (deprecated),sv_40
739,Min-IPv4,sv_65
980,ESP,sv_64
477,ISIS over IPv4,sv_59
300,MERIT-INP,sv_72
215,DDP,sv_7
187,CRTP,sv_23
243,QNX,sv_90
320,RSVP,sv_88
46,ST,sv_68
13,ST,sv_98
159,TCF,sv_74
905,,sv_40
199,3PC,sv_74
915,LARP,sv_73
949,IPv6,sv_91
229,TRUNK-2,sv_15
429,BBN-RCC-MON,sv_32
518,WESP,sv_30
436,SMP,sv_16
795,IPv6-Opts,sv_84
680,KRYPTOLAN,sv_32
288,ISIS over IPv4,sv_49
55,WB-MON,sv_40
280,OSPFIGP,sv_54
142,IPv6-ICMP,sv_76
351,RVD,sv_50
200,Mobility Header,sv_81
385,SECURE-VMTP,sv_84
700,IPIP,sv_30
653,TRUNK-2,sv_97
235,AX.25,sv_55
595,SPS,sv_82
124,TRUNK-1,sv_12
1015,RVD,sv_36
31,SNP,sv_43
915,MERIT-INP,sv_57
833,,sv_67
195,PUP,sv_34
290,,sv_25
731,Mobility Header,sv_81
681,,sv_27
125,IPLT,sv_16
734,SDRP,sv_45
319,DCN-MEAS,sv_49
424,BR-SAT-MON,sv_80
920,LEAF-2,sv_49
590,NVP-II,sv_7
21,,sv_53
455,,sv_67
206,ICMP,sv_41
227,IPv6,sv_57
336,SCC-SP,sv_85
872,,sv_56
147,Sprite-RPC,sv_8
597,SPS,sv_70
265,KRYPTOLAN,sv_38
652,IGP,sv_83
1014,TP++,sv_55
41,DCN-MEAS,sv_35
338,HMP,sv_56
225,TRUNK-1,sv_30
81,SKIP,sv_36
683,DDP,sv_54
450,DDX,sv_69
161,PIM,sv_13
724,PGM,sv_84
842,TP++,sv_41
381,GRE,sv_9
172,SCC-SP,sv_60
885,ROHC,sv_19
46,SDRP,sv_95
756,ICMP,sv_75
644,ICMP,sv_56
715,MUX,sv_27
237,ISO-TP4,sv_4
33,SDRP,sv_22
561,manet,sv_30
327,IATP,sv_9
5,FIRE,sv_83
546,TP++,sv_73
640,manet,sv_75
748,IPv6-ICMP,sv_20
375,SAT-MON,sv_53
787,IGMP,sv_38
962,HMP,sv_89
944,SM (deprecated),sv_49
874,TRUNK-2,sv_93
159,GGP,sv_93
443,PUP,sv_12
177,HOPOPT,sv_13
980,DCCP,sv_46
735,IPX-in-IP,sv_84
709,ESP,sv_44
662,BR-SAT-MON,sv_69
159,VRRP,sv_14
552,IDRP,sv_49
169,LARP,sv_58
860,,sv_90
494,MPLS-in-IP,sv_18
66,A/N,sv_71
69,CRTP,sv_77
468,CHAOS,sv_38
203,PVP,sv_44
657,PNNI,sv_79
217,Mobility Header,sv_69
635,WB-MON,sv_38
274,IRTP,sv_78
